,correct,query,date1,task
299,True,SELECT MIN (YEAR) FROM GHOSTS WHERE YEAR BETWEEN '1700' AND '1800',17/09/21 11:19:42,018
300,False,"SELECT SUM(murdered) FROM Ghosts WHERE name = ""Siefried""",17/09/21 11:20:41,019
301,True,"SELECT SUM(murdered) FROM Ghosts WHERE name = ""Siegfried""",17/09/21 11:21:00,019
302,True,"SELECT MAX(year) FROM Ghosts WHERE year BETWEEN ""1600"" AND ""1700""",17/09/21 11:21:45,020
303,False,SELECT COUNT(DISTINCT Name) FROM Ghosts WHERE SUM(murdered) >= 2 GROUP BY Name,17/09/21 11:23:05,021
304,False,SELECT COUNT(DISTINCT Name) FROM Ghosts WHERE murdered >= 2 GROUP BY Name,17/09/21 11:23:14,021
305,False,SELECT COUNT(Name) FROM Ghosts WHERE murdered >= 2 GROUP BY Name,17/09/21 11:23:23,021
306,True,SELECT COUNT(Name) FROM Ghosts WHERE murdered >= 2,17/09/21 11:23:31,021
307,False,SELECT COUNT(Name) FROM Ghosts GROUP BY Name,17/09/21 11:24:13,021
308,False,SELECT Name FROM Ghosts GROUP BY Name,17/09/21 11:24:20,021
309,False,"SELECT Name, murdered FROM Ghosts GROUP BY Name",17/09/21 11:24:29,021
310,False,"SELECT Name, SUM(murdered) FROM Ghosts GROUP BY Name",17/09/21 11:24:45,021
311,False,"SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name",17/09/21 11:25:03,021
312,False,"SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name WHERE totMur > 2",17/09/21 11:25:14,021
313,False,"SELECT Name, SUM(murdered) as totMur FROM Ghosts WHERE totMur > 2 GROUP BY Name",17/09/21 11:25:33,021
314,False,"SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name",17/09/21 11:25:41,021
315,False,"SELECT COUNT(*) FROM ( SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name ) WHERE totMur > 2",17/09/21 11:26:21,021
316,False,"SELECT COUNT(*) FROM ( SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name )",17/09/21 11:26:27,021
317,False,"SELECT * FROM ( SELECT Name, SUM(murdered) as totMur FROM Ghosts GROUP BY Name )",17/09/21 11:26:37,021
318,False,SELECT COUNT(*) FROM Ghosts WHERE murdered > 2,17/09/21 11:27:11,021
319,True,SELECT COUNT(*) FROM Ghosts WHERE murdered >= 2,17/09/21 11:27:18,021
320,False,SELECT * FROM Ghosts WHERE murdered >= 2,17/09/21 11:27:31,021
321,True,SELECT COUNT(*) FROM Ghosts WHERE murdered >= 2,17/09/21 11:27:43,021
322,True,SELECT COUNT (*) FROM GHOSTS WHERE YEAR BETWEEN 1700 AND 1800,17/09/21 11:28:13,022
323,True,"SELECT MIN(year), MAX(year) FROM Ghosts",17/09/21 11:28:46,023
324,True,SELECT MIN(Name) FROM Ghosts,17/09/21 11:29:16,024
325,True,SELECT COUNT(DISTINCT year) FROM Ghosts,17/09/21 11:38:21,025
326,True,"SELECT AREA, COUNT(*) FROM WIZARDS GROUP BY AREA",17/09/21 11:39:32,026
327,True,"SELECT AREA, SUM(SKILL) FROM WIZARDS GROUP BY AREA",17/09/21 11:40:09,027
328,True,SELECT name FROM Wizards WHERE skill < 4 ORDER BY skill,17/09/21 11:41:16,028
329,False,"SELECT Area, SUM(*) FROM Wizards GROUP BY area",17/09/21 11:42:03,029
330,True,"SELECT area, COUNT(*) FROM Wizards GROUP BY area",17/09/21 11:42:18,029
331,True,"SELECT area, MAX(skill) FROM Wizards GROUP BY area",17/09/21 11:43:04,030
332,True,"SELECT area, COUNT(*) FROM Wizards WHERE skill = 5 GROUP BY area",17/09/21 11:44:24,031
333,False,"SELECT area, COUNT(*) FROM Wizards GROUP BY area WHERE skill = 5",17/09/21 11:44:31,031
334,True,"SELECT area, COUNT(*) FROM Wizards WHERE skill = 5 GROUP BY area",17/09/21 11:44:39,031
335,True,SELECT AREA FROM WIZARDS WHERE SKILL < 3 GROUP BY AREA,17/09/21 11:45:17,032
336,False,SELECT area FROM Wizards GROUP BY area WHERE COUNT(*) = 1,17/09/21 11:47:03,033
337,False,"SELECT area, COUNT(*) FROM Wizards GROUP BY area",17/09/21 11:47:38,033
338,False,"SELECT area, COUNT(*) as cnt FROM Wizards GROUP BY area WHERE cnt=1",17/09/21 11:47:56,033
339,True,"SELECT area FROM( SELECT area, COUNT(*) as cnt FROM Wizards GROUP BY area) WHERE cnt = 1",17/09/21 11:48:22,033
340,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",17/09/21 11:49:51,034
341,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",17/09/21 11:50:54,035
342,False,"SELECT p.name FROM Ghosts g INNER JOIN Places p ON g.place_id = p.id WHERE p.name=""forest""",17/09/21 11:52:43,036
343,True,"SELECT g.name FROM Ghosts g INNER JOIN Places p ON g.place_id = p.id WHERE p.name=""forest""",17/09/21 11:52:50,036
344,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",17/09/21 11:59:03,037
345,False,"SELECT p.name FROM Ghost g, Places p, Hauntings h WHERE g.id = h.ghost_id AND h.place_id = p.id AND g.name = ""Desiree""",17/09/21 12:00:36,038
346,True,"SELECT p.name FROM Ghosts g, Places p, Hauntings h WHERE g.id = h.ghost_id AND h.place_id = p.id AND g.name = ""Desiree""",17/09/21 12:00:47,038
347,True,"SELECT g.name FROM Ghosts g, Places p, Hauntings h WHERE g.id = h.ghost_id AND p.id = h.place_id AND p.Name = ""forest""",17/09/21 12:02:11,039
348,False,"SELECT w.name FROM Wizards w, Lessons l WHERE w.id = l.teacher_id",17/09/21 12:06:25,040
349,False,"SELECT wp.name FROM Wizards wt, Lessons l, Wizards wp WHERE wt.id = l.teacher_id AND wt.name = ""Anna""",17/09/21 12:07:27,040
350,True,"SELECT wp.name FROM Wizards wt, Lessons l, Wizards wp WHERE wt.id = l.teacher_id AND wp.id = l.pupil_id AND wt.name = ""Anna""",17/09/21 12:08:00,040
351,True,"SELECT wp.name FROM Wizards wt, Lessons l, Wizards wp WHERE wt.id = l.teacher_id AND wp.id = l.pupil_id AND wt.name = ""Anna""",17/09/21 12:09:32,040
352,True,"SELECT wt.name FROM Wizards wp, Lessons l, Wizards wt WHERE wp.id = l.pupil_id AND l.teacher_id = wt.id AND wp.name = ""Bingo""",17/09/21 12:11:19,041
353,True,SELECT name from ghosts,24/09/21 10:03:42,000
354,True,SELECT name from ghosts,24/09/21 10:04:19,001
355,True,"SELECT name, year from ghosts",24/09/21 10:04:39,002
356,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",24/09/21 10:05:43,003
357,False,"select name, year from ghosts where year > 1800 order by name, year ASC",24/09/21 10:09:01,013
358,False,"select name, year from ghosts where year > 1800 order by year ASC",24/09/21 10:09:13,013
359,False,"select name, year from ghosts where year < 1800 order by year ASC",24/09/21 10:09:24,013
360,False,"select name, year from ghosts where year < 1800 and year >= 1700 order by year ASC",24/09/21 10:09:53,013
361,False,"select name, year from ghosts where year < 1700 and year >= 1600 order by year ASC",24/09/21 10:10:02,013
362,False,"select name, year from ghosts where year < 1700 and year >= 1600 order by year DESC",24/09/21 10:10:09,013
363,False,"select name, year from ghosts where year < 1700 and year >= 1600 order by name, year DESC",24/09/21 10:10:24,013
364,False,"select name, year from ghosts where year < 1700 and year >= 1600 order by name ASC, year DESC",24/09/21 10:10:39,013
365,False,"select name, year from ghosts where year < 1700 and year >= 1600 order by year DESC, name ASC",24/09/21 10:11:09,013
366,False,"select name, year from ghosts where year between 1600 and 1700 order by year DESC, name ASC",24/09/21 10:11:28,013
367,True,"select * from ghosts where year between 1600 and 1700 order by year DESC, name ASC",24/09/21 10:11:44,013
368,True,select distinct name from ghosts where year = 1777,24/09/21 10:47:27,014
369,False,"select name from ghosts where name = ""Veronika"" and year between 1700 and 1800",24/09/21 10:49:35,015
370,True,"select * from ghosts where name = ""Veronika"" and year between 1700 and 1800",24/09/21 10:49:45,015
371,False,select name from wizards where skill < 4 order ba skill desc,24/09/21 10:50:35,016
372,False,select name from wizards where skill < 4 order by skill desc,24/09/21 10:50:41,016
373,False,select name from wizards where skill < 4 order by skill desc,24/09/21 10:50:47,016
374,True,select name from wizards where skill < 4 order by skill asc,24/09/21 10:51:03,016
375,False,select distinct count(*) from ghosts where year between 1600 and 1700,24/09/21 10:51:56,017
376,False,select distinct count(names) from ghosts where year between 1600 and 1700,24/09/21 10:52:06,017
377,False,select distinct count(name) from ghosts where year between 1600 and 1700,24/09/21 10:52:10,017
378,False,"select distinct name, count(*) from ghosts where year between 1600 and 1700",24/09/21 10:52:19,017
379,False,select count(disctinct) from ghosts where year between 1600 and 1700,24/09/21 10:52:32,017
380,False,select count(distinct) from ghosts where year between 1600 and 1700,24/09/21 10:52:41,017
381,True,select count(distinct name) from ghosts where year between 1600 and 1700,24/09/21 10:52:49,017
382,True,SELECT MIN (YEAR) FROM GHOSTS WHERE YEAR BETWEEN '1700' AND '1800',24/09/21 10:54:46,018
383,False,"select sum(murdererd) from ghosts where name = ""Sigfried""",24/09/21 11:01:04,019
384,False,"select sum(murdered) from ghosts where name = ""Sigfried""",24/09/21 11:01:15,019
385,True,"select sum(murdered) from ghosts where name = ""Siegfried""",24/09/21 11:01:33,019
386,True,SELECT name from ghosts,24/09/21 09:49:01,000
387,False,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.id == p.id",24/09/21 10:56:30,034
388,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",24/09/21 10:56:55,034
389,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",24/09/21 10:56:59,034
390,True,SELECT name from ghosts,24/09/21 09:47:53,000
391,True,SELECT name from ghosts,24/09/21 09:48:57,001
392,True,"SELECT name, year from ghosts",24/09/21 09:49:25,002
393,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",24/09/21 09:49:59,003
394,True,select name from ghosts where year > 1800,24/09/21 09:50:49,004
395,True,select name from ghosts where year between 1700 and 1799,24/09/21 09:51:38,005
396,False,select name from ghost order by name asc,24/09/21 09:52:09,006
397,True,select name from ghosts order by name asc,24/09/21 09:52:18,006
398,False,select name from ghosts order by year dsc,24/09/21 09:53:35,007
399,True,select name from ghosts order by year desc,24/09/21 09:53:44,007
400,True,SELECT DISTINCT year FROM ghosts,24/09/21 09:54:20,008
401,False,"select name, year from ghosts order by year, name",24/09/21 09:55:05,009
402,True,"select id, name, year from ghosts order by year, name",24/09/21 09:55:35,009
403,True,select distinct name from ghosts where year = 1833,24/09/21 09:56:14,010
404,True,select * from ghosts where year = 1650,24/09/21 09:56:48,011
405,False,SELECT DISTINCT NAME FROM Ghosts ORDER BY NAME DESC,24/09/21 09:57:48,012
406,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,24/09/21 09:58:10,012
407,True,"select * from ghosts where year between 1600 and 1699 order by year desc, name",24/09/21 10:14:59,013
408,True,select distinct name from ghosts where year = 1777 order by name,24/09/21 10:15:47,014
409,False,select * from ghosts where name = 'Veronika' order by year desc,24/09/21 10:17:11,015
410,False,select distinct * from ghosts where name = 'Veronika' order by year desc,24/09/21 10:17:25,015
411,True,select distinct * from ghosts where name = 'Veronika' and year between 1700 and 1799 order by year desc,24/09/21 10:18:03,015
412,True,select name from wizards where skill < 4 order by skill,24/09/21 10:21:20,016
413,True,select count(distinct name) from ghosts where year between 1600 and 1699,24/09/21 10:22:20,017
414,True,SELECT MIN (YEAR) FROM GHOSTS WHERE YEAR BETWEEN '1700' AND '1800',24/09/21 10:43:44,018
415,True,select sum(murdered) from ghosts where name = 'Siegfried',24/09/21 10:44:40,019
416,True,select max(year) from ghosts where year between 1600 and 1700,24/09/21 10:45:20,020
417,True,select count(id) from ghosts where murdered >= 2,24/09/21 10:45:55,021
418,True,SELECT COUNT (*) FROM GHOSTS WHERE YEAR BETWEEN 1700 AND 1800,24/09/21 10:47:03,022
419,True,"select max(l.year) as young, min(r.year) as old from ghosts as l cross join ghosts as r",24/09/21 10:48:38,023
420,True,select min(name) from ghosts,24/09/21 10:48:58,024
421,True,select count(distinct year) from ghosts,24/09/21 10:49:31,025
422,False,"SELECT AREA FROM WIZARDS GROUP BY AREA,",24/09/21 10:50:13,026
423,True,"SELECT AREA, COUNT(*) FROM WIZARDS GROUP BY AREA",24/09/21 10:50:46,026
424,True,"SELECT AREA, SUM(SKILL) FROM WIZARDS GROUP BY AREA",24/09/21 10:51:22,027
425,False,select name from wizard where skill < 4 order by skill,24/09/21 10:52:06,028
426,True,select name from wizards where skill < 4 order by skill,24/09/21 10:52:13,028
427,True,"select area, count(id) from wizards group by area",24/09/21 10:52:46,029
428,True,"select area, max(skill) from wizards group by area",24/09/21 10:53:10,030
429,True,"select area, count(id) from wizards where skill = 5 group by area",24/09/21 10:53:43,031
430,True,SELECT AREA FROM WIZARDS WHERE SKILL < 3 GROUP BY AREA,24/09/21 10:54:22,032
431,False,select area from wizards group by area using count(id) = 1,24/09/21 10:54:54,033
432,False,select area from wizards where count(id) = 1 group by area,24/09/21 10:56:06,033
433,True,"select area from (select area, count(id) as count from wizards group by area) where count = 1",24/09/21 10:57:08,033
434,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",24/09/21 10:59:01,034
435,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",24/09/21 11:00:16,035
436,False,select g.name from ghosts g left join places p where p.name = 'forest',24/09/21 11:01:49,036
437,True,select g.name from ghosts g left join places p on g.place_id = p.id where p.name = 'forest',24/09/21 11:02:34,036
438,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",24/09/21 11:05:59,037
439,True,"select p.name from hauntings h, ghosts g, places p where h.ghost_id = g.id and h.place_id = p.id and g.name = 'Desiree'",24/09/21 11:11:28,038
440,True,"select g.name from hauntings h, ghosts g, places p where h.place_id = p.id and h.ghost_id = g.id and p.name = 'forest'",24/09/21 11:14:22,039
441,True,"select pupil.name from wizards pupil, lessons l, wizards teacher where teacher.id = l.teacher_id and pupil.id = l.pupil_id and teacher.name = 'Anna'",24/09/21 11:19:01,040
442,True,"select t.name from wizards t, lessons l, wizards p where t.id = teacher_id and p.id = pupil_id and p.name = 'Bingo'",24/09/21 11:20:50,041
443,True,SELECT name from ghosts,28/09/21 13:22:10,000
444,False,SELECT name FROM ghost,28/09/21 13:23:17,001
445,True,SELECT name from ghosts,28/09/21 13:23:27,001
446,True,"SELECT name, year from ghosts",28/09/21 13:23:55,002
447,False,"FROM GHOSTS SELECT year WHERE name = ""Sieglinde""",28/09/21 16:21:12,003
448,True,"SELECT year FROM GHOSTS WHERE name = ""Sieglinde""",28/09/21 16:21:17,003
449,True,SELECT name FROM ghosts WHERE year > 1800,28/09/21 16:23:50,004
450,False,SELECT name from ghosts WHERE year IS BETWEEN 1700 AND 1800,28/09/21 16:25:15,005
451,True,SELECT name from ghosts WHERE year BETWEEN 1700 AND 1800,28/09/21 16:25:26,005
452,True,select name from ghosts group by name,28/09/21 16:26:19,006
453,False,select name from ghosts group by year desc,28/09/21 16:27:28,007
454,False,select name from ghosts group by year des,28/09/21 16:27:33,007
455,False,select name from ghosts group by year dsc,28/09/21 16:27:44,007
456,False,select name from ghosts group by year desc,28/09/21 16:27:50,007
457,True,select name from ghosts order by year desc,28/09/21 16:28:09,007
458,False,SELECT year FROM ghosts DISTINCT,28/09/21 16:28:37,008
459,True,SELECT DISTINCT year FROM ghosts,28/09/21 16:28:42,008
460,False,select * from ghosts order by year asc,28/09/21 16:31:51,009
461,False,select * from ghosts order by year asc and if,28/09/21 16:32:42,009
462,False,select * from ghosts order by year asc and if,28/09/21 16:32:45,009
463,False,select * from ghosts order by year asc and if,28/09/21 16:32:46,009
464,True,"select * from ghosts order by year asc, name asc",28/09/21 16:33:02,009
465,False,select name from ghosts  where year=1833;,05/10/21 14:54:56,010
466,True,select distinct name from ghosts  where year=1833;,05/10/21 14:55:07,010
467,True,select * from ghosts where year = 1650;,05/10/21 14:55:54,011
468,True,SELECT DISTINCT NAME FROM Ghosts WHERE YEAR='1650' ORDER BY NAME DESC,05/10/21 14:56:45,012
469,True,"SELECT g.name, p.name FROM ghosts g, places p WHERE g.place_id == p.id",14/10/21 21:54:41,034
470,True,"SELECT p.name FROM GHOSTS g, PLACES p WHERE p.id = g.place_id AND g.name = ""Arthur""",14/10/21 22:00:45,035
471,False,"SELECT g.name FROM ghosts g, places p WHERE p.id = g.place_id",14/10/21 22:06:53,036
472,True,"SELECT g.name FROM ghosts g, places p WHERE p.name='forest'AND p.id=g.place_id",14/10/21 22:08:16,036
473,True,"SELECT g.name, p.name FROM Hauntings  h, PLACES p, Ghosts g WHERE g.id = h.ghost_id AND p.id = h.place_id",14/10/21 22:14:45,037
474,False,"SELECT p.places FROM places p, hauntings h, ghosts g WHERE g.name='Desiree' AND g.id=h.ghost_id AND h.place_id=p.id",14/10/21 22:22:50,038
475,True,"SELECT p.name FROM places p, hauntings h, ghosts g WHERE g.name='Desiree' AND g.id=h.ghost_id AND h.place_id=p.id",14/10/21 22:23:11,038
476,False,"SELECT g.name FROM ghost g, places p, hauntings h WHERE p.id='forest' AND h.place_id=p.name AND h.ghost_id=g.id",14/10/21 22:32:05,039
477,False,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE p.id='forest' AND h.place_id=p.name AND h.ghost_id=g.id",14/10/21 22:32:16,039
478,False,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE p.name='forest' AND h.place_id=p.name AND h.ghost_id=g.id",14/10/21 22:33:14,039
479,False,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE p.name='forest' AND h.place_id=p.name AND h.ghost_id=g.id",14/10/21 22:33:30,039
480,True,"SELECT g.name FROM ghosts g, places p, hauntings h WHERE p.name='forest' AND h.place_id=p.id AND h.ghost_id=g.id",14/10/21 22:34:10,039
481,False,"SELECT w.name FROM wizards w, lessons l WHERE w.name='Anna' AND l.pupil_id=w.id AND l.teacher_id=w.id",14/10/21 22:54:53,040
482,False,"SELECT w.name FROM wizards w, lessons l WHERE l.pupil_id=w.id AND l.teacher_id=w.id AND w.id=( SELECT w.id FROM wizards w WHERE w.name='Anna') FROM",14/10/21 22:58:35,040
483,False,"SELECT w.name FROM wizards w, lessons l WHERE l.pupil_id=w.id AND l.teacher_id=w.id AND w.id=( SELECT w.id FROM wizards w WHERE w.name='Anna')",14/10/21 22:59:06,040
484,False,"SELECT w.name FROM wizards w, lessons l WHERE l.pupil_id=w.id AND l.teacher_id=w.id AND w.id=( SELECT w.id FROM wizards w WHERE w.name='Anna')",14/10/21 22:59:14,040
485,True,"SELECT w.name FROM wizards w, lessons l WHERE l.pupil_id=w.id AND l.teacher_id=( SELECT w.id FROM wizards w WHERE w.name='Anna')",14/10/21 22:59:53,040
486,True,"SELECT w.name FROM wizards w, lessons l WHERE pupil_id=( SELECT w.id FROM Wizards w WHERE w.name='Bingo') AND l.teacher_id=w.id",14/10/21 23:08:17,041
487,False,"SELECT * FROM ghosts ORDER BY year DESC, name",15/10/21 11:11:07,013
